-0.02;-0.0;0.99;-4.89;3.28;26.06;-0.16;0.36;-1.14
-0.0;0.04;0.99;-3.56;3.97;-59.78;-0.17;0.34;-1.13
-0.02;-0.02;1.0;-3.57;3.89;-61.44;-0.22;0.3;-1.14
-0.03;-0.03;0.99;-3.25;4.26;-77.32;-0.25;0.22;-1.13
0.02;-0.01;1.0;-3.15;4.0;-55.27;-0.24;0.16;-1.14
-0.05;0.01;0.99;-3.42;3.99;-60.38;-0.21;0.1;-1.14
-0.09;0.04;1.0;-3.25;4.02;-77.52;-0.14;0.04;-1.16
-0.01;-0.04;0.99;-3.33;4.1;-59.2;-0.12;0.03;-1.16
-0.02;0.01;0.99;-3.25;4.25;-61.66;-0.05;0.04;-1.16
-0.0;-0.0;0.99;-3.92;3.53;-8.62;-0.02;0.05;-1.17
-0.0;-0.0;1.0;-5.11;2.66;66.34;-0.04;0.05;-1.16
-0.01;-0.03;0.99;-5.7;2.62;109.64;-0.12;0.06;-1.15
-0.04;-0.01;0.99;-7.48;2.53;88.56;-0.21;0.1;-1.14
-0.13;-0.07;0.99;-5.24;2.94;13.38;-0.24;0.14;-1.13
-0.01;-0.02;0.99;-4.45;3.58;1.08;-0.23;0.13;-1.13
-0.02;-0.02;1.0;-4.5;3.27;0.86;-0.23;0.13;-1.13
