83,83;122,40;83,57
83,61;122,45;83,62
83,12;122,46;83,52
83,09;122,50;83,47
83,53;122,52;83,50
83,02;122,57;83,45
82,80;122,55;83,30
83,83;122,52;83,38
83,47;122,54;83,41
82,61;122,52;83,24
82,98;122,55;83,21
83,15;122,51;83,17
83,38;122,52;83,22
83,34;122,56;83,27
82,99;122,60;83,25
83,02;122,58;83,18
83,01;122,62;83,18
82,61;122,64;83,09
82,83;122,64;83,03
82,84;122,63;82,99
83,68;122,66;83,15
82,85;122,66;83,09
83,19;122,67;83,12
83,58;122,75;83,27
83,22;122,73;83,25
83,00;122,73;83,20
83,20;122,72;83,19
83,50;122,77;83,29
83,30;122,76;83,29
83,22;122,81;83,31
83,21;122,79;83,27
82,83;122,82;83,21
83,54;122,81;83,26
83,55;122,80;83,32
83,14;122,85;83,32
83,29;122,83;83,30
83,21;122,86;83,31
82,95;122,86;83,24
82,81;122,90;83,18
83,10;122,89;83,16
83,50;122,93;83,25
82,92;122,95;83,21
83,31;122,94;83,22
83,55;122,96;83,30
83,44;122,94;83,31
83,61;122,95;83,39
83,62;122,95;83,43
82,96;122,96;83,35
83,86;122,95;83,44
83,47;123,00;83,49
82,85;123,05;83,40
83,75;123,05;83,47
83,71;123,07;83,53
83,33;123,08;83,50
83,32;123,13;83,51
83,50;123,14;83,51
82,90;123,15;83,40
83,17;123,16;83,36
82,56;123,17;83,21
83,72;123,17;83,31
83,07;123,20;83,29
82,75;123,21;83,19
82,79;123,25;83,14
83,19;123,22;83,12
83,63;123,26;83,26
83,29;123,25;83,25
83,41;123,27;83,30
83,66;123,29;83,39
82,86;123,29;83,28
83,72;123,30;83,38
83,33;123,29;83,36
83,83;123,32;83,48
83,02;123,32;83,38
82,78;123,35;83,29
83,38;123,36;83,32
83,44;123,39;83,36
82,98;123,36;83,26
83,57;123,36;83,33
83,31;123,37;83,33
83,29;123,40;83,34
83,56;123,41;83,39
83,25;123,39;83,35
83,31;123,40;83,35
82,81;123,40;83,25
83,09;123,45;83,25
83,19;123,45;83,24
84,05;123,47;83,42
83,34;123,47;83,40
83,16;123,48;83,36
83,69;123,54;83,48
83,65;123,56;83,52
83,14;123,62;83,50
83,67;123,60;83,52
83,35;123,61;83,49
83,37;123,59;83,45
83,86;123,57;83,51
